ZIP,county,msa,st_code,state
46039,Clinton,Lafayette,IN,Indiana
46040,Hancock,Indianapolis,IN,Indiana
46041,Clinton,Lafayette,IN,Indiana
46044,Madison,Indianapolis,IN,Indiana
46045,Tipton,Kokomo,IN,Indiana
46047,Tipton,Kokomo,IN,Indiana
46048,Madison,Indianapolis,IN,Indiana
46049,Tipton,Kokomo,IN,Indiana
46050,Clinton,Lafayette,IN,Indiana
46051,Madison,Indianapolis,IN,Indiana
46052,Boone,Indianapolis,IN,Indiana
46055,Hancock,Indianapolis,IN,Indiana
46056,Madison,Indianapolis,IN,Indiana
46057,Clinton,Lafayette,IN,Indiana
46058,Clinton,Lafayette,IN,Indiana
46060,Hamilton,Indianapolis,IN,Indiana
46061,Hamilton,Indianapolis,IN,Indiana
46062,Hamilton,Indianapolis,IN,Indiana
46063,Madison,Indianapolis,IN,Indiana
46064,Madison,Indianapolis,IN,Indiana
46065,Clinton,Lafayette,IN,Indiana
46067,Clinton,Lafayette,IN,Indiana
46068,Tipton,Kokomo,IN,Indiana
46069,Hamilton,Indianapolis,IN,Indiana
46070,Madison,Indianapolis,IN,Indiana
46071,Boone,Indianapolis,IN,Indiana
46072,Tipton,Kokomo,IN,Indiana
46074,Hamilton,Indianapolis,IN,Indiana
46075,Boone,Indianapolis,IN,Indiana
46076,Tipton,Kokomo,IN,Indiana
46077,Boone,Indianapolis,IN,Indiana
46082,Hamilton,Indianapolis,IN,Indiana
46085,Hamilton,Indianapolis,IN,Indiana
46102,Boone,Indianapolis,IN,Indiana
46103,Hendricks,Indianapolis,IN,Indiana
46106,Johnson,Indianapolis,IN,Indiana
46107,Marion,Indianapolis,IN,Indiana
46110,Shelby,Indianapolis,IN,Indiana
46111,Morgan,Indianapolis,IN,Indiana
46112,Hendricks,Indianapolis,IN,Indiana
46113,Morgan,Indianapolis,IN,Indiana
46117,Hancock,Indianapolis,IN,Indiana
46118,Hendricks,Indianapolis,IN,Indiana
46121,Hendricks,Indianapolis,IN,Indiana
46122,Hendricks,Indianapolis,IN,Indiana
46123,Hendricks,Indianapolis,IN,Indiana
46124,Johnson,Indianapolis,IN,Indiana
46125,Morgan,Indianapolis,IN,Indiana
46126,Shelby,Indianapolis,IN,Indiana
46129,Hancock,Indianapolis,IN,Indiana
46130,Shelby,Indianapolis,IN,Indiana
46131,Johnson,Indianapolis,IN,Indiana
46140,Hancock,Indianapolis,IN,Indiana
46142,Johnson,Indianapolis,IN,Indiana
46143,Johnson,Indianapolis,IN,Indiana
46144,Shelby,Indianapolis,IN,Indiana
46147,Boone,Indianapolis,IN,Indiana
46149,Hendricks,Indianapolis,IN,Indiana
46151,Morgan,Indianapolis,IN,Indiana
46154,Hancock,Indianapolis,IN,Indiana
46157,Morgan,Indianapolis,IN,Indiana
46158,Morgan,Indianapolis,IN,Indiana
46161,Shelby,Indianapolis,IN,Indiana
46162,Johnson,Indianapolis,IN,Indiana
46163,Hancock,Indianapolis,IN,Indiana
46165,Hendricks,Indianapolis,IN,Indiana
46166,Morgan,Indianapolis,IN,Indiana
46167,Hendricks,Indianapolis,IN,Indiana
46168,Hendricks,Indianapolis,IN,Indiana
46176,Shelby,Indianapolis,IN,Indiana
46180,Morgan,Indianapolis,IN,Indiana
46181,Johnson,Indianapolis,IN,Indiana
46182,Shelby,Indianapolis,IN,Indiana
46183,Marion,Indianapolis,IN,Indiana
46184,Johnson,Indianapolis,IN,Indiana
46186,Hancock,Indianapolis,IN,Indiana
46201,Marion,Indianapolis,IN,Indiana
46202,Marion,Indianapolis,IN,Indiana
46203,Marion,Indianapolis,IN,Indiana
46204,Marion,Indianapolis,IN,Indiana
46205,Marion,Indianapolis,IN,Indiana
46206,Marion,Indianapolis,IN,Indiana
46207,Marion,Indianapolis,IN,Indiana
46208,Marion,Indianapolis,IN,Indiana
46209,Marion,Indianapolis,IN,Indiana
46213,Marion,Indianapolis,IN,Indiana
46214,Marion,Indianapolis,IN,Indiana
46216,Marion,Indianapolis,IN,Indiana
46217,Marion,Indianapolis,IN,Indiana
46218,Marion,Indianapolis,IN,Indiana
46219,Marion,Indianapolis,IN,Indiana
46220,Marion,Indianapolis,IN,Indiana
46221,Marion,Indianapolis,IN,Indiana
46222,Marion,Indianapolis,IN,Indiana
46224,Marion,Indianapolis,IN,Indiana
46225,Marion,Indianapolis,IN,Indiana
46226,Marion,Indianapolis,IN,Indiana
46227,Marion,Indianapolis,IN,Indiana
46228,Marion,Indianapolis,IN,Indiana
46229,Marion,Indianapolis,IN,Indiana
46230,Marion,Indianapolis,IN,Indiana
46231,Marion,Indianapolis,IN,Indiana
46234,Marion,Indianapolis,IN,Indiana
46235,Marion,Indianapolis,IN,Indiana
46236,Marion,Indianapolis,IN,Indiana
46237,Marion,Indianapolis,IN,Indiana
46239,Marion,Indianapolis,IN,Indiana
46240,Marion,Indianapolis,IN,Indiana
46241,Marion,Indianapolis,IN,Indiana
46242,Marion,Indianapolis,IN,Indiana
46244,Marion,Indianapolis,IN,Indiana
46247,Marion,Indianapolis,IN,Indiana
46249,Marion,Indianapolis,IN,Indiana
46250,Marion,Indianapolis,IN,Indiana
46251,Marion,Indianapolis,IN,Indiana
46253,Marion,Indianapolis,IN,Indiana
46254,Marion,Indianapolis,IN,Indiana
46255,Marion,Indianapolis,IN,Indiana
46256,Marion,Indianapolis,IN,Indiana
46259,Marion,Indianapolis,IN,Indiana
46260,Marion,Indianapolis,IN,Indiana
46262,Marion,Indianapolis,IN,Indiana
46268,Marion,Indianapolis,IN,Indiana
46277,Marion,Indianapolis,IN,Indiana
46278,Marion,Indianapolis,IN,Indiana
46280,Hamilton,Indianapolis,IN,Indiana
46282,Marion,Indianapolis,IN,Indiana
46283,Marion,Indianapolis,IN,Indiana
46285,Marion,Indianapolis,IN,Indiana
46288,Hamilton,Indianapolis,IN,Indiana
46290,Hamilton,Indianapolis,IN,Indiana
46298,Marion,Indianapolis,IN,Indiana
46301,Porter,Gary,IN,Indiana
46302,Porter,Gary,IN,Indiana
46303,Lake,Gary,IN,Indiana
46304,Porter,Gary,IN,Indiana
46307,Lake,Gary,IN,Indiana
46308,Lake,Gary,IN,Indiana
46311,Lake,Gary,IN,Indiana
46312,Lake,Gary,IN,Indiana
46319,Lake,Gary,IN,Indiana
46320,Lake,Gary,IN,Indiana
46321,Lake,Gary,IN,Indiana
46322,Lake,Gary,IN,Indiana
46323,Lake,Gary,IN,Indiana
46324,Lake,Gary,IN,Indiana
46325,Lake,Gary,IN,Indiana
46327,Lake,Gary,IN,Indiana
46341,Porter,Gary,IN,Indiana
46342,Lake,Gary,IN,Indiana
46347,Porter,Gary,IN,Indiana
46355,Lake,Gary,IN,Indiana
46356,Lake,Gary,IN,Indiana
46368,Porter,Gary,IN,Indiana
46373,Lake,Gary,IN,Indiana
46375,Lake,Gary,IN,Indiana
46376,Lake,Gary,IN,Indiana
46377,Lake,Gary,IN,Indiana
46383,Porter,Gary,IN,Indiana
46384,Porter,Gary,IN,Indiana
46385,Porter,Gary,IN,Indiana
46393,Porter,Gary,IN,Indiana
46394,Lake,Gary,IN,Indiana
46401,Lake,Gary,IN,Indiana
46402,Lake,Gary,IN,Indiana
46403,Lake,Gary,IN,Indiana
46404,Lake,Gary,IN,Indiana
46405,Lake,Gary,IN,Indiana
46406,Lake,Gary,IN,Indiana
46407,Lake,Gary,IN,Indiana
46408,Lake,Gary,IN,Indiana
46409,Lake,Gary,IN,Indiana
46410,Lake,Gary,IN,Indiana
46411,Lake,Gary,IN,Indiana
46507,Elkhart,Elkhart-Goshen,IN,Indiana
46514,Elkhart,Elkhart-Goshen,IN,Indiana
46515,Elkhart,Elkhart-Goshen,IN,Indiana
46516,Elkhart,Elkhart-Goshen,IN,Indiana
46517,Elkhart,Elkhart-Goshen,IN,Indiana
46526,Elkhart,Elkhart-Goshen,IN,Indiana
46527,Elkhart,Elkhart-Goshen,IN,Indiana
46528,Elkhart,Elkhart-Goshen,IN,Indiana
46530,St Joseph,South Bend,IN,Indiana
46536,St Joseph,South Bend,IN,Indiana
46540,Elkhart,Elkhart-Goshen,IN,Indiana
46543,Elkhart,Elkhart-Goshen,IN,Indiana
46544,St Joseph,South Bend,IN,Indiana
46545,St Joseph,South Bend,IN,Indiana
46546,St Joseph,South Bend,IN,Indiana
46550,Elkhart,Elkhart-Goshen,IN,Indiana
46553,Elkhart,Elkhart-Goshen,IN,Indiana
46554,St Joseph,South Bend,IN,Indiana
46556,St Joseph,South Bend,IN,Indiana
46561,St Joseph,South Bend,IN,Indiana
46573,Elkhart,Elkhart-Goshen,IN,Indiana
46574,St Joseph,South Bend,IN,Indiana
46595,St Joseph,South Bend,IN,Indiana
46601,St Joseph,South Bend,IN,Indiana
46613,St Joseph,South Bend,IN,Indiana
46614,St Joseph,South Bend,IN,Indiana
46615,St Joseph,South Bend,IN,Indiana
46616,St Joseph,South Bend,IN,Indiana
46617,St Joseph,South Bend,IN,Indiana
46619,St Joseph,South Bend,IN,Indiana
46624,St Joseph,South Bend,IN,Indiana
46626,St Joseph,South Bend,IN,Indiana
46628,St Joseph,South Bend,IN,Indiana
46634,St Joseph,South Bend,IN,Indiana
46635,St Joseph,South Bend,IN,Indiana
46637,St Joseph,South Bend,IN,Indiana
46660,St Joseph,South Bend,IN,Indiana
46680,St Joseph,South Bend,IN,Indiana
46699,St Joseph,South Bend,IN,Indiana
46702,Huntington,Fort Wayne,IN,Indiana
46704,Allen,Fort Wayne,IN,Indiana
46705,DeKalb,Fort Wayne,IN,Indiana
46706,DeKalb,Fort Wayne,IN,Indiana
46711,Adams,Fort Wayne,IN,Indiana
46713,Huntington,Fort Wayne,IN,Indiana
46714,Wells,Fort Wayne,IN,Indiana
46721,DeKalb,Fort Wayne,IN,Indiana
46723,Whitley,Fort Wayne,IN,Indiana
46725,Whitley,Fort Wayne,IN,Indiana
46730,DeKalb,Fort Wayne,IN,Indiana
46731,Wells,Fort Wayne,IN,Indiana
46733,Adams,Fort Wayne,IN,Indiana
46738,DeKalb,Fort Wayne,IN,Indiana
46740,Adams,Fort Wayne,IN,Indiana
46741,Allen,Fort Wayne,IN,Indiana
46743,Allen,Fort Wayne,IN,Indiana
46745,Allen,Fort Wayne,IN,Indiana
46748,Allen,Fort Wayne,IN,Indiana
46750,Huntington,Fort Wayne,IN,Indiana
46759,Wells,Fort Wayne,IN,Indiana
46764,Whitley,Fort Wayne,IN,Indiana
46765,Allen,Fort Wayne,IN,Indiana
46766,Wells,Fort Wayne,IN,Indiana
46769,Adams,Fort Wayne,IN,Indiana
46770,Wells,Fort Wayne,IN,Indiana
46772,Adams,Fort Wayne,IN,Indiana
46773,Allen,Fort Wayne,IN,Indiana
46774,Allen,Fort Wayne,IN,Indiana
46777,Wells,Fort Wayne,IN,Indiana
46778,Wells,Fort Wayne,IN,Indiana
46780,Adams,Fort Wayne,IN,Indiana
46781,Wells,Fort Wayne,IN,Indiana
46782,Adams,Fort Wayne,IN,Indiana
46783,Huntington,Fort Wayne,IN,Indiana
46785,DeKalb,Fort Wayne,IN,Indiana
46787,Whitley,Fort Wayne,IN,Indiana
46788,Allen,Fort Wayne,IN,Indiana
46791,Wells,Fort Wayne,IN,Indiana
46792,Huntington,Fort Wayne,IN,Indiana
46793,DeKalb,Fort Wayne,IN,Indiana
46797,Allen,Fort Wayne,IN,Indiana
46798,Allen,Fort Wayne,IN,Indiana
46799,Allen,Fort Wayne,IN,Indiana
46801,Allen,Fort Wayne,IN,Indiana
46802,Allen,Fort Wayne,IN,Indiana
46803,Allen,Fort Wayne,IN,Indiana
46804,Allen,Fort Wayne,IN,Indiana
46805,Allen,Fort Wayne,IN,Indiana
46806,Allen,Fort Wayne,IN,Indiana
46807,Allen,Fort Wayne,IN,Indiana
46808,Allen,Fort Wayne,IN,Indiana
46809,Allen,Fort Wayne,IN,Indiana
46814,Allen,Fort Wayne,IN,Indiana
46815,Allen,Fort Wayne,IN,Indiana
46816,Allen,Fort Wayne,IN,Indiana
46818,Allen,Fort Wayne,IN,Indiana
46819,Allen,Fort Wayne,IN,Indiana
46825,Allen,Fort Wayne,IN,Indiana
46835,Allen,Fort Wayne,IN,Indiana
46845,Allen,Fort Wayne,IN,Indiana
46850,Allen,Fort Wayne,IN,Indiana
46851,Allen,Fort Wayne,IN,Indiana
46852,Allen,Fort Wayne,IN,Indiana
46853,Allen,Fort Wayne,IN,Indiana
46854,Allen,Fort Wayne,IN,Indiana
46855,Allen,Fort Wayne,IN,Indiana
46856,Allen,Fort Wayne,IN,Indiana
46857,Allen,Fort Wayne,IN,Indiana
46858,Allen,Fort Wayne,IN,Indiana
46859,Allen,Fort Wayne,IN,Indiana
46860,Allen,Fort Wayne,IN,Indiana
46861,Allen,Fort Wayne,IN,Indiana
46862,Allen,Fort Wayne,IN,Indiana
46863,Allen,Fort Wayne,IN,Indiana
46864,Allen,Fort Wayne,IN,Indiana
46865,Allen,Fort Wayne,IN,Indiana
46866,Allen,Fort Wayne,IN,Indiana
46867,Allen,Fort Wayne,IN,Indiana
46868,Allen,Fort Wayne,IN,Indiana
46869,Allen,Fort Wayne,IN,Indiana
46885,Allen,Fort Wayne,IN,Indiana
46895,Allen,Fort Wayne,IN,Indiana
46896,Allen,Fort Wayne,IN,Indiana
46897,Allen,Fort Wayne,IN,Indiana
46898,Allen,Fort Wayne,IN,Indiana
46899,Allen,Fort Wayne,IN,Indiana
46901,Howard,Kokomo,IN,Indiana
46902,Howard,Kokomo,IN,Indiana
46903,Howard,Kokomo,IN,Indiana
46904,Howard,Kokomo,IN,Indiana
46936,Howard,Kokomo,IN,Indiana
46937,Howard,Kokomo,IN,Indiana
46965,Howard,Kokomo,IN,Indiana
46979,Howard,Kokomo,IN,Indiana
46995,Howard,Kokomo,IN,Indiana
47001,Dearborn,"Cincinnati, OH-KY-IN",IN,Indiana
47018,Dearborn,"Cincinnati, OH-KY-IN",IN,Indiana
47022,Dearborn,"Cincinnati, OH-KY-IN",IN,Indiana
47025,Dearborn,"Cincinnati, OH-KY-IN",IN,Indiana
47032,Dearborn,"Cincinnati, OH-KY-IN",IN,Indiana
47040,Ohio,"Cincinnati, OH-KY-IN",IN,Indiana
47060,Dearborn,"Cincinnati, OH-KY-IN",IN,Indiana
47102,Scott,"Louisville, KY-IN",IN,Indiana
47104,Clark,"Louisville, KY-IN",IN,Indiana
47106,Clark,"Louisville, KY-IN",IN,Indiana
47107,Harrison,"Louisville, KY-IN",IN,Indiana
47110,Harrison,"Louisville, KY-IN",IN,Indiana
47111,Clark,"Louisville, KY-IN",IN,Indiana
47112,Harrison,"Louisville, KY-IN",IN,Indiana
47114,Harrison,"Louisville, KY-IN",IN,Indiana
47115,Harrison,"Louisville, KY-IN",IN,Indiana
47117,Harrison,"Louisville, KY-IN",IN,Indiana
47119,Floyd,"Louisville, KY-IN",IN,Indiana
47122,Floyd,"Louisville, KY-IN",IN,Indiana
47124,Floyd,"Louisville, KY-IN",IN,Indiana
47126,Clark,"Louisville, KY-IN",IN,Indiana
47129,Clark,"Louisville, KY-IN",IN,Indiana
47130,Clark,"Louisville, KY-IN",IN,Indiana
47131,Clark,"Louisville, KY-IN",IN,Indiana
47132,Clark,"Louisville, KY-IN",IN,Indiana
47133,Clark,"Louisville, KY-IN",IN,Indiana
47134,Clark,"Louisville, KY-IN",IN,Indiana
47135,Harrison,"Louisville, KY-IN",IN,Indiana
47136,Harrison,"Louisville, KY-IN",IN,Indiana
47141,Clark,"Louisville, KY-IN",IN,Indiana
47142,Harrison,"Louisville, KY-IN",IN,Indiana
47143,Clark,"Louisville, KY-IN",IN,Indiana
47144,Clark,"Louisville, KY-IN",IN,Indiana
47146,Floyd,"Louisville, KY-IN",IN,Indiana
47147,Clark,"Louisville, KY-IN",IN,Indiana
47150,Floyd,"Louisville, KY-IN",IN,Indiana
47151,Floyd,"Louisville, KY-IN",IN,Indiana
47160,Harrison,"Louisville, KY-IN",IN,Indiana
47161,Harrison,"Louisville, KY-IN",IN,Indiana
47162,Clark,"Louisville, KY-IN",IN,Indiana
47163,Clark,"Louisville, KY-IN",IN,Indiana
47164,Harrison,"Louisville, KY-IN",IN,Indiana
47166,Harrison,"Louisville, KY-IN",IN,Indiana
47170,Scott,"Louisville, KY-IN",IN,Indiana
47172,Clark,"Louisville, KY-IN",IN,Indiana
47177,Scott,"Louisville, KY-IN",IN,Indiana
47190,Clark,"Louisville, KY-IN",IN,Indiana
47199,Clark,"Louisville, KY-IN",IN,Indiana
47234,Shelby,Indianapolis,IN,Indiana
47302,Delaware,Muncie,IN,Indiana
47303,Delaware,Muncie,IN,Indiana
47304,Delaware,Muncie,IN,Indiana
47305,Delaware,Muncie,IN,Indiana
47306,Delaware,Muncie,IN,Indiana
47307,Delaware,Muncie,IN,Indiana
47308,Delaware,Muncie,IN,Indiana
47320,Delaware,Muncie,IN,Indiana
47334,Delaware,Muncie,IN,Indiana
47338,Delaware,Muncie,IN,Indiana
47342,Delaware,Muncie,IN,Indiana
47367,Delaware,Muncie,IN,Indiana
47383,Delaware,Muncie,IN,Indiana
47396,Delaware,Muncie,IN,Indiana
47401,Monroe,Bloomington,IN,Indiana
47402,Monroe,Bloomington,IN,Indiana
47403,Monroe,Bloomington,IN,Indiana
47404,Monroe,Bloomington,IN,Indiana
47405,Monroe,Bloomington,IN,Indiana
47406,Monroe,Bloomington,IN,Indiana
47407,Monroe,Bloomington,IN,Indiana
47408,Monroe,Bloomington,IN,Indiana
47426,Monroe,Bloomington,IN,Indiana
47429,Monroe,Bloomington,IN,Indiana
47434,Monroe,Bloomington,IN,Indiana
47458,Monroe,Bloomington,IN,Indiana
47463,Monroe,Bloomington,IN,Indiana
47464,Monroe,Bloomington,IN,Indiana
47468,Monroe,Bloomington,IN,Indiana
47601,Warrick,"Evansville-Henderson, IN-KY",IN,Indiana
47610,Warrick,"Evansville-Henderson, IN-KY",IN,Indiana
47612,Posey,"Evansville-Henderson, IN-KY",IN,Indiana
47613,Warrick,"Evansville-Henderson, IN-KY",IN,Indiana
47616,Posey,"Evansville-Henderson, IN-KY",IN,Indiana
47618,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47619,Warrick,"Evansville-Henderson, IN-KY",IN,Indiana
47620,Posey,"Evansville-Henderson, IN-KY",IN,Indiana
47629,Warrick,"Evansville-Henderson, IN-KY",IN,Indiana
47630,Warrick,"Evansville-Henderson, IN-KY",IN,Indiana
47631,Posey,"Evansville-Henderson, IN-KY",IN,Indiana
47633,Posey,"Evansville-Henderson, IN-KY",IN,Indiana
47637,Warrick,"Evansville-Henderson, IN-KY",IN,Indiana
47638,Posey,"Evansville-Henderson, IN-KY",IN,Indiana
47701,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47702,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47703,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47704,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47705,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47706,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47708,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47710,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47711,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47712,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47713,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47714,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47715,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47716,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47719,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47720,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47721,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47722,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47724,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47725,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47728,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47730,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47731,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47732,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47733,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47734,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47735,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47736,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47737,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47740,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47747,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47750,Vanderburgh,"Evansville-Henderson, IN-KY",IN,Indiana
47801,Vigo,Terre Haute,IN,Indiana
47802,Vigo,Terre Haute,IN,Indiana
47803,Vigo,Terre Haute,IN,Indiana
47804,Vigo,Terre Haute,IN,Indiana
47805,Vigo,Terre Haute,IN,Indiana
47807,Vigo,Terre Haute,IN,Indiana
47808,Vigo,Terre Haute,IN,Indiana
47809,Vigo,Terre Haute,IN,Indiana
47831,Vermillion,Terre Haute,IN,Indiana
47834,Clay,Terre Haute,IN,Indiana
47840,Clay,Terre Haute,IN,Indiana
47841,Clay,Terre Haute,IN,Indiana
47842,Vermillion,Terre Haute,IN,Indiana
47845,Clay,Terre Haute,IN,Indiana
47846,Clay,Terre Haute,IN,Indiana
47847,Vermillion,Terre Haute,IN,Indiana
47851,Vigo,Terre Haute,IN,Indiana
47853,Clay,Terre Haute,IN,Indiana
47854,Vermillion,Terre Haute,IN,Indiana
47857,Clay,Terre Haute,IN,Indiana
47858,Vigo,Terre Haute,IN,Indiana
47863,Vigo,Terre Haute,IN,Indiana
47866,Vigo,Terre Haute,IN,Indiana
47869,Vigo,Terre Haute,IN,Indiana
47870,Vigo,Terre Haute,IN,Indiana
47871,Vigo,Terre Haute,IN,Indiana
47874,Vigo,Terre Haute,IN,Indiana
47875,Vermillion,Terre Haute,IN,Indiana
47876,Vigo,Terre Haute,IN,Indiana
47878,Vigo,Terre Haute,IN,Indiana
47880,Vigo,Terre Haute,IN,Indiana
47881,Clay,Terre Haute,IN,Indiana
47884,Vermillion,Terre Haute,IN,Indiana
47885,Vigo,Terre Haute,IN,Indiana
47901,Tippecanoe,Lafayette,IN,Indiana
47902,Tippecanoe,Lafayette,IN,Indiana
47903,Tippecanoe,Lafayette,IN,Indiana
47904,Tippecanoe,Lafayette,IN,Indiana
47905,Tippecanoe,Lafayette,IN,Indiana
47906,Tippecanoe,Lafayette,IN,Indiana
47907,Tippecanoe,Lafayette,IN,Indiana
47909,Tippecanoe,Lafayette,IN,Indiana
47920,Tippecanoe,Lafayette,IN,Indiana
47924,Tippecanoe,Lafayette,IN,Indiana
47928,Vermillion,Terre Haute,IN,Indiana
47930,Tippecanoe,Lafayette,IN,Indiana
47941,Tippecanoe,Lafayette,IN,Indiana
47962,Tippecanoe,Lafayette,IN,Indiana
47966,Vermillion,Terre Haute,IN,Indiana
47974,Vermillion,Terre Haute,IN,Indiana
47981,Tippecanoe,Lafayette,IN,Indiana
47983,Tippecanoe,Lafayette,IN,Indiana
47992,Tippecanoe,Lafayette,IN,Indiana
47996,Tippecanoe,Lafayette,IN,Indiana
48001,Saint Clair,Detroit,MI,Michigan
48002,Saint Clair,Detroit,MI,Michigan
48003,Lapeer,Detroit,MI,Michigan
48004,Saint Clair,Detroit,MI,Michigan
48005,Macomb,Detroit,MI,Michigan
48006,Saint Clair,Detroit,MI,Michigan
48007,Oakland,Detroit,MI,Michigan
48009,Oakland,Detroit,MI,Michigan
48012,Oakland,Detroit,MI,Michigan
48014,Saint Clair,Detroit,MI,Michigan
48015,Macomb,Detroit,MI,Michigan
48017,Oakland,Detroit,MI,Michigan
48021,Macomb,Detroit,MI,Michigan
48022,Saint Clair,Detroit,MI,Michigan
48023,Saint Clair,Detroit,MI,Michigan
48025,Oakland,Detroit,MI,Michigan
48026,Macomb,Detroit,MI,Michigan
48027,Saint Clair,Detroit,MI,Michigan
48028,Saint Clair,Detroit,MI,Michigan
48030,Oakland,Detroit,MI,Michigan
48032,Saint Clair,Detroit,MI,Michigan
48033,Oakland,Detroit,MI,Michigan
48034,Oakland,Detroit,MI,Michigan
48035,Macomb,Detroit,MI,Michigan
48036,Macomb,Detroit,MI,Michigan
48037,Oakland,Detroit,MI,Michigan
48038,Macomb,Detroit,MI,Michigan
48039,Saint Clair,Detroit,MI,Michigan
48040,Saint Clair,Detroit,MI,Michigan
48041,Saint Clair,Detroit,MI,Michigan
48042,Macomb,Detroit,MI,Michigan
48043,Macomb,Detroit,MI,Michigan
48044,Macomb,Detroit,MI,Michigan
48045,Macomb,Detroit,MI,Michigan
48046,Macomb,Detroit,MI,Michigan
48047,Macomb,Detroit,MI,Michigan
48048,Macomb,Detroit,MI,Michigan
48049,Saint Clair,Detroit,MI,Michigan
48050,Macomb,Detroit,MI,Michigan
48051,Macomb,Detroit,MI,Michigan
48054,Saint Clair,Detroit,MI,Michigan
48059,Saint Clair,Detroit,MI,Michigan
48060,Saint Clair,Detroit,MI,Michigan
48061,Saint Clair,Detroit,MI,Michigan
48062,Macomb,Detroit,MI,Michigan
48063,Saint Clair,Detroit,MI,Michigan
48064,Saint Clair,Detroit,MI,Michigan
48065,Macomb,Detroit,MI,Michigan
48066,Macomb,Detroit,MI,Michigan
48067,Oakland,Detroit,MI,Michigan
48068,Oakland,Detroit,MI,Michigan
48069,Oakland,Detroit,MI,Michigan
48070,Oakland,Detroit,MI,Michigan
48071,Oakland,Detroit,MI,Michigan
48072,Oakland,Detroit,MI,Michigan
48073,Oakland,Detroit,MI,Michigan
48074,Saint Clair,Detroit,MI,Michigan
48075,Oakland,Detroit,MI,Michigan
48076,Oakland,Detroit,MI,Michigan
48079,Saint Clair,Detroit,MI,Michigan
48080,Macomb,Detroit,MI,Michigan
48081,Macomb,Detroit,MI,Michigan
48082,Macomb,Detroit,MI,Michigan
48083,Oakland,Detroit,MI,Michigan
48084,Oakland,Detroit,MI,Michigan
48085,Oakland,Detroit,MI,Michigan
48086,Oakland,Detroit,MI,Michigan
48088,Macomb,Detroit,MI,Michigan
48089,Macomb,Detroit,MI,Michigan
48090,Macomb,Detroit,MI,Michigan
48091,Macomb,Detroit,MI,Michigan
48092,Macomb,Detroit,MI,Michigan
48093,Macomb,Detroit,MI,Michigan
48094,Macomb,Detroit,MI,Michigan
48095,Macomb,Detroit,MI,Michigan
48096,Macomb,Detroit,MI,Michigan
48097,Saint Clair,Detroit,MI,Michigan
48098,Oakland,Detroit,MI,Michigan
48099,Oakland,Detroit,MI,Michigan
48101,Wayne,Detroit,MI,Michigan
48103,Washtenaw,Ann Arbor,MI,Michigan
48104,Washtenaw,Ann Arbor,MI,Michigan
48105,Washtenaw,Ann Arbor,MI,Michigan
48106,Washtenaw,Ann Arbor,MI,Michigan
48107,Washtenaw,Ann Arbor,MI,Michigan
48108,Washtenaw,Ann Arbor,MI,Michigan
48109,Washtenaw,Ann Arbor,MI,Michigan
48110,Monroe,Detroit,MI,Michigan
48111,Wayne,Detroit,MI,Michigan
48112,Wayne,Detroit,MI,Michigan
48113,Washtenaw,Ann Arbor,MI,Michigan
48114,Livingston,Ann Arbor,MI,Michigan
48115,Washtenaw,Ann Arbor,MI,Michigan
48116,Livingston,Ann Arbor,MI,Michigan
48117,Monroe,Detroit,MI,Michigan
48118,Washtenaw,Ann Arbor,MI,Michigan
48120,Wayne,Detroit,MI,Michigan
48121,Wayne,Detroit,MI,Michigan
